id V1 win_mid pi_n winpi frac_utr frac_cds entropy ling_complex exp d_xy_n d_xy_meanm frac_GC
chr4 8380001 chr4 8385000 1096 0.000755023565242543 0.0648 0.1148 0.987403247971155 0.958904392480261 3 789 0.0386721010295155 0.409841
chr4 8390001 NA NA NA NA 0.1787 0.0723 0.981033176634778 0.958243558590496 2 534 0.0387194578205814 0.386139
chr4 8400001 chr4 8405000 1979 0.00182828793238091 0.1156 0.1538 0.992146860248546 0.964865664860846 2 1877 0.0280461591329998 0.426843
chr4 840001 chr4 845000 1954 0.00124863195487556 0.0469 0.2316 0.996530665220911 0.961279264271603 4 1801 0.0190805492859907 0.461846
chr4 8410001 chr4 8415000 2067 0.00182070791649892 0.4324 0.1054 0.999880125546363 0.958766718753227 2 1029 0.0204432917260906 0.492149
chr4 8420001 NA NA NA NA 0.2991 0.0536 0.987931192939773 0.9500313207729 1 936 0.0250781625781626 0.409041
chr4 8430001 NA NA NA NA NA NA NA NA NA 1436 0.0209493616875232 NA
chr4 8440001 NA NA NA NA 0.0582 0.1021 0.978836827515023 0.955951291035375 4 887 0.0151873868333846 0.380838
chr4 8450001 NA NA NA NA 0.1064 0.1319 0.96552409336355 0.944744649654783 4 503 0.00319296343153202 0.346935
chr4 8460001 NA NA NA NA 0.0531 0.02 0.980604891981966 0.886669361434118 1 NA NA 0.278428
chr4 8480001 NA NA NA NA 0 0 0.991897968538438 0.963227366764766 0 NA NA 0.122412
chr4 850001 NA NA NA NA 0.0739 0.0031 0.975889723088823 0.955118364986818 0 454 0.0200068653813147 0.374437
chr4 8510001 NA NA NA NA 0.0471 0.1043 0.978334455839682 0.953486931321461 1 188 0.0380630008289583 0.378138
chr4 8520001 chr4 8525000 1838 0.00199251238424252 0.1075 0.0541 0.989381091415292 0.963791809789979 1 1667 0.0376368782187618 0.415042
chr4 8530001 NA NA NA NA NA NA NA NA NA 1088 0.0164456407563025 NA
chr4 8540001 chr4 8545000 2338 0.000982151580953978 0.1544 0.2225 0.999241090191601 0.961093404740106 3 1817 0.0228129694557873 0.481548
chr4 8550001 chr4 8555000 1097 0.00172647164442971 0.237 0.1652 0.981537784470764 0.953652139793902 4 824 0.0327173433362754 0.388739
chr4 8560001 chr4 8565000 1210 0.00265618678841819 0.0685 0.0479 0.981169048049512 0.959558342683674 0 692 0.0305986162200035 0.386439
chr4 8570001 chr4 8575000 2450 0.00186132235111827 0.1908 0.1122 0.989928186910456 0.963784926103627 2 2266 0.0273023754709545 0.417042
chr4 8580001 chr4 8585000 1390 0.00364525163086314 0.1611 0.1243 0.981224428636893 0.953776046148233 3 1146 0.032367574252391 0.389239
chr4 8590001 chr4 8595000 1576 0.00275549323772674 0.1198 0.0449 0.966341790211999 0.921519091904097 1 862 0.0377469591506714 0.348535
chr4 8600001 chr4 8605000 2218 0.00312194568281133 0.1724 0.0579 0.993433537545739 0.962766140523573 1 1822 0.0281373858486921 0.435744
chr4 860001 NA NA NA NA 0.175 0.3076 0.99029339806993 0.960508291400211 4 995 0.00968239465726903 0.422942
chr4 8610001 chr4 8615000 1718 0.00225385789995801 0.0937 0.2315 0.997947407427755 0.964370039443523 1 1358 0.0287330489834172 0.464546
chr4 8620001 chr4 8625000 2250 0.00195234395234395 0 0.1457 0.992623445135384 0.962298049851657 1 1897 0.0289509295835073 0.428843
chr4 8630001 chr4 8635000 1685 0.00275929807087077 0.0986 0.1886 0.99461344633743 0.964025855125937 2 1278 0.0233013856253293 0.442244
chr4 8640001 chr4 8645000 2152 0.00241115761561858 0.0648 0.1922 0.99330387311508 0.964032738812289 1 1632 0.0273021402616991 0.435044
chr4 8650001 chr4 8655000 1560 0.00145687645687646 0.0254 0.207 0.994423989730671 0.964528364229612 1 1401 0.0064347976553544 0.438544
chr4 8660001 chr4 8665000 1571 0.00304772672691196 0.0505 0.1759 0.988165691437234 0.948792257229592 2 788 0.0382248884786956 0.410541
chr4 8680001 NA NA NA NA 0 0 0.996795568622508 0.965582424675534 0 NA NA 0.128913
chr4 8700001 NA NA NA NA 0 0 0.988335298894452 0.970489152405336 0 NA NA 0.081508
chr4 870001 NA NA NA NA 0.0727 0.0697 0.955832949377154 0.942899821712524 4 449 0.030436712507982 0.329633
chr4 8710001 NA NA NA NA 0.2154 0.025 0.994840745203134 0.942707078494675 2 NA NA 0.440844
chr4 8730001 NA NA NA NA 0.0265 0.1445 0.991261548385115 0.965691707223052 2 758 0.0266193788621229 0.423042
chr4 8740001 chr4 8745000 2027 0.00151596471280734 0.0598 0.1165 0.991564442385151 0.963378788608876 2 1778 0.032887622313944 0.424842
chr4 8750001 NA NA NA NA NA NA NA NA NA 1664 0.0398200557455365 NA
chr4 8760001 NA NA NA NA 0 0 0.965548060152849 0.942232104136407 0 NA NA 0.349835
chr4 8770001 NA NA NA NA 0.0654 0.1105 0.990349714805504 0.917161718443461 2 924 0.0232847960120687 0.422842
chr4 8780001 chr4 8785000 1074 0.00275336085391952 0.0279 0.0646 0.986889821830034 0.926778228276807 2 640 0.0253259761072261 0.409641
chr4 8790001 chr4 8795000 2465 0.00137543322127501 0.0046 0.2696 0.993696906193268 0.962387537774229 4 2278 0.017298073597459 0.435244
chr4 8800001 chr4 8805000 1734 0.000482331970221243 0.2082 0.1526 0.996051059691817 0.945963062139037 4 628 0.026949430611851 0.450045
chr4 880001 NA NA NA NA 0.1058 0.0427 0.971430133318282 0.952406192564242 4 NA NA 0.361336
chr4 8810001 chr4 8815000 1253 0.00239183535272921 0 0.0247 0.966689385788733 0.946830406619353 0 1007 0.0318527880593422 0.349235
chr4 8820001 NA NA NA NA 0 0 0.937719922184232 0.927948454956598 0 762 0.0166050266443967 0.29573
chr4 8830001 NA NA NA NA NA NA NA NA NA 1679 0.0119587777717617 NA
chr4 8840001 NA NA NA NA NA NA NA NA NA 1153 0.020737126417959 NA
chr4 8850001 NA NA NA NA 0.0252 0.0997 0.98479650254942 0.946190223788643 1 305 0.0103576751117735 0.39854
chr4 8860001 NA NA NA NA 0.1407 0 0.986395433967138 0.901053892380448 2 233 0.0242654341366788 0.40434
chr4 8870001 chr4 8875000 1420 0.00108408023900982 0.0335 0.3018 0.988460622799946 0.959992014923832 2 1337 0.00607420502708461 0.418942
chr4 8880001 NA NA NA NA NA NA NA NA NA 376 0.0310221693200417 NA
chr4 8890001 NA NA NA NA 0 0.0084 0.950460465456243 0.93337279980175 0 372 0.0350480612577387 0.318132
chr4 8900001 chr4 8905000 1490 0.00121227765523068 0.2307 0.2727 0.990691483301658 0.873780727054952 2 1379 0.0158415188872042 0.425143
chr4 890001 NA NA NA NA 0 0 0.984373752355562 0.956426265393644 0 NA NA 0.39724
chr4 8910001 chr4 8915000 2046 0.000827927367516808 0.0765 0 0.98716538862892 0.9504305745813 2 887 0.0246489699702778 0.406041
chr4 8930001 NA NA NA NA 0 0 0.999839923569998 0.901281054030054 0 NA NA 0.507551
chr4 8940001 NA NA NA NA 0 0 0.99378588961664 0.948640816129854 0 NA NA 0.564756
chr4 8950001 chr4 8955000 1211 0.00435207512003548 0 0 0.98119891216513 0.955262922400204 0 NA NA 0.387939
chr4 8960001 NA NA NA NA 0.0374 0.0605 0.992560180286091 0.965278686041949 0 661 0.0210773341635671 0.428543
chr4 8970001 NA NA NA NA NA NA NA NA NA 1290 0.021111446692842 NA
chr4 8980001 NA NA NA NA 0 0 0.959013443130839 0.946286595397567 0 671 0.025836607505758 0.333133
chr4 8990001 NA NA NA NA NA NA NA NA NA 1264 0.00725039728204285 NA
chr4 9000001 chr4 9005000 1796 0.00218174550023102 0.0461 0.1299 0.986245004778334 0.961506425921209 4 1700 0.022795831619361 0.406341
chr4 900001 NA NA NA NA 0.1062 0.2065 0.983715529115919 0.958512022358213 2 NA NA 0.39534
chr4 90001 NA NA NA NA 0.3261 0.0338 0.956552667356394 0.942321592058979 1 168 0.0612373737373737 0.328333
chr4 9010001 NA NA NA NA 0.0452 0.0322 0.982403506442436 0.943959909410688 0 489 0.00650678564788994 0.393939
chr4 9020001 NA NA NA NA 0 0 0.985701768943384 0.95516655079128 0 NA NA 0.413241
chr4 9030001 chr4 9035000 1734 0.00336153657952966 0.3241 0.021 0.994468347860333 0.962242980360843 2 260 0.0200699300699301 0.438444
chr4 9040001 NA NA NA NA 0 0.064 0.992944235694825 0.844587013237329 2 NA NA 0.434143
chr4 9050001 NA NA NA NA 0 0 0.985437419384764 0.844717803278011 0 NA NA 0.416042
chr4 9060001 NA NA NA NA NA NA NA NA NA 114 0.0358851674641148 NA
chr4 9070001 NA NA NA NA 0.1103 0.0376 0.975389320164416 0.942610706885751 3 380 0.0200558213716108 0.371137
chr4 9080001 NA NA NA NA 0 0 0.962463202220723 0.935141907194141 0 384 0.055200333520646 0.348535
chr4 9090001 chr4 9095000 1122 0.00268730081564306 0.0947 0.4162 0.991441728507586 0.95215837985558 4 595 0.0177667430608607 0.425643
chr4 9100001 NA NA NA NA 0.0416 0.1246 0.980316536204136 0.858643500767531 4 434 0.0240888144113951 0.384238
chr4 910001 NA NA NA NA 0 0 0.975362157061152 0.950173722013617 0 NA NA 0.158116
chr4 9110001 NA NA NA NA 0.0127 0.0091 0.995420489373872 0.966855050216492 0 287 0.0487804878048781 0.446245
chr4 9120001 chr4 9125000 2284 0.0018832451844711 0.2497 0.0903 0.995222107705594 0.956942541870022 1 1525 0.0293863295174771 0.442844
chr4 9130001 chr4 9135000 2025 0.00342725587170032 0.078 0.0034 0.982393508912481 0.949404905314894 0 1307 0.0274194563406499 0.390539
chr4 9140001 NA NA NA NA NA NA NA NA NA 1262 0.0135053272137266 NA
chr4 9150001 NA NA NA NA NA NA NA NA NA 977 0.0220852330883037 NA
chr4 9160001 chr4 9165000 1180 0.0026502311248074 0.2416 0.1106 0.994385134560942 0.87220436288041 2 712 0.0373179021353179 0.443444
chr4 9170001 chr4 9175000 1093 0.00617449034649401 0 0 0.970306355780861 0.951091408471064 0 230 0.0189723320158103 0.358736
chr4 9180001 chr4 9185000 1745 0.001531248121506 0 0 0.991409587798384 0.964067157244047 0 1459 0.0320065016089691 0.424042
chr4 9190001 NA NA NA NA 0.0337 0.0338 0.961410789924694 0.936367203364746 0 307 0.00651465798045603 0.337934
chr4 9200001 chr4 9205000 1485 0.000675441281501886 0 0.4931 0.988292710653696 0.961540844352968 3 1256 0.0186727948272534 0.431343
chr4 920001 NA NA NA NA 0 0 0.978928907070886 0.957997922617502 0 NA NA 0.036704
chr4 9210001 chr4 9215000 1585 0.000678270205084088 0.0381 0.3374 0.983662301143797 0.959193507307033 3 1571 0.00997749863122237 0.39534
chr4 9220001 NA NA NA NA 0 0 0.97539600462346 0.966005220289946 0 NA NA 0.076208
chr4 9230001 chr4 9235000 1142 0.000806257373682943 0.0876 0.1473 0.996394319896657 0.960378133990958 3 968 0.0130577067560539 0.30483
chr4 9240001 chr4 9245000 1031 0.00253290195094269 0.1283 0.1304 0.969776297524627 0.950258482422507 4 901 0.0344831823744143 0.358536
chr4 9250001 chr4 9255000 1241 0.00134544477816033 0 0.2697 0.987469337639171 0.963895065085254 4 822 0.0332798790827988 0.421542
chr4 9260001 NA NA NA NA 0.1201 0.0709 0.978470865405081 0.955152783418576 0 371 0.0476661703076797 0.381638
chr4 9270001 NA NA NA NA 0 0 0.984873343866946 0.95452636796057 0 NA NA 0.408341
chr4 9280001 NA NA NA NA NA NA NA NA NA 604 0.0399282560706402 NA
chr4 9290001 NA NA NA NA 0.0225 0.0434 0.976686157660523 0.955104597614114 0 298 0.0302013422818792 0.375738
chr4 9300001 chr4 9305000 2267 0.00166018366283033 0.0283 0.374 0.993125904041372 0.966386959544575 4 1922 0.0106220522453613 0.440444
chr4 9310001 NA NA NA NA 0.3839 0.0762 0.985108739745477 0.958463836553751 4 469 0.041739355172191 0.39944
chr4 9320001 NA NA NA NA 0.2785 0.0563 0.998628474849152 0.951822787324923 3 586 0.0282397352363223 0.224422
chr4 9330001 NA NA NA NA 0.0973 0.0446 0.994296826911086 0.951739195904231 4 NA NA 0.075308
chr4 9340001 chr4 9345000 1947 0.00145523026878959 0.0752 0.5808 0.998025813261732 0.962284282478953 4 1788 0.0142231277298391 0.493949
chr4 9350001 chr4 9355000 2243 0.00237225992910344 0.0638 0.0384 0.966950310550212 0.950575131994686 2 1905 0.0185571515099074 0.349835
chr4 9360001 chr4 9365000 1753 0.00307232223946428 0.0363 0.0686 0.972171160722661 0.95075410783983 2 919 0.0279495169321067 0.364336
chr4 9370001 chr4 9375000 1500 0.00377171717171717 0.0367 0.0317 0.992437229964908 0.965299337101004 4 536 0.0241887155133424 0.428843
chr4 9380001 NA NA NA NA NA NA NA NA NA 1199 0.0393343242801124 NA
chr4 9390001 chr4 9395000 1700 0.00212436583024818 0.0439 0.1519 0.978846341325788 0.957624026818842 4 808 0.0285135656422785 0.381138
chr4 9400001 chr4 9405000 1584 0.00190287406196497 0 0 0.986251757740227 0.868886426058883 0 1487 0.0393326579271435 0.40414
chr4 940001 chr4 945000 1138 0.00145472570780128 0.126 0.1321 0.99775797805013 0.96564352141859 4 982 0.0161157240586976 0.461146
chr4 9410001 NA NA NA NA 0 0 0.920472990229166 0.921959647830606 0 439 0.0476936882403853 0.269727
chr4 9420001 NA NA NA NA 0 0.0832 0.997280159718465 0.95953747113568 0 439 0.0265959932246948 0.191619
chr4 9430001 chr4 9435000 1190 0.00672210142798378 0.1615 0.0452 0.972740298474774 0.951331732301212 2 730 0.0401069250384319 0.320432
chr4 9440001 chr4 9445000 1165 0.00159708674730134 0.3431 0.0212 0.999406230349829 0.959833690137743 1 803 0.025454734140911 0.50055
chr4 9450001 chr4 9455000 1456 0.000364219114219114 0.1898 0.2295 0.990013987443112 0.947635797922503 3 1229 0.0178267623344922 0.580658
chr4 9460001 NA NA NA NA 0.0874 0.1063 0.993265565427485 0.955311108204666 1 263 0.0079502246802627 0.434643
chr4 9470001 NA NA NA NA 0.0408 0.0986 0.955395548110471 0.938494262447426 3 427 0.0266766020864382 0.326233
chr4 9480001 NA NA NA NA NA NA NA NA NA 865 0.0270275004379051 NA
chr4 9490001 NA NA NA NA 0.1273 0.1512 0.983606403165395 0.958140303295221 4 490 0.0334647495361781 0.394339
chr4 9500001 chr4 9505000 1261 0.00207276202518074 0.2346 0.0888 0.987880623092073 0.96275237315087 2 765 0.0268819851172792 0.412941
chr4 950001 NA NA NA NA 0 0 0.954615223826748 0.942431731040607 0 517 0.0227586726619609 0.324732
chr4 9510001 chr4 9515000 1754 0.00221669246754766 0 0.1988 0.9999171998603 0.868900193431587 2 1557 0.0163207858294563 0.494649
chr4 9520001 NA NA NA NA 0.097 0.1641 0.994334976020736 0.963199812763731 1 161 0.0293619424054207 0.437444
chr4 9530001 NA NA NA NA NA NA NA NA NA 1822 0.0237384094134917 NA
chr4 9540001 NA NA NA NA NA NA NA NA NA 1289 0.0156190912785172 NA
chr4 9550001 NA NA NA NA 0.1506 0.1236 0.984939839185321 0.962649117855594 2 204 0.00846702317290553 0.39864
chr4 9560001 NA NA NA NA 0.0275 0.0877 0.990193524781043 0.952502564173166 1 228 0.0223285486443381 0.421242
chr4 9570001 NA NA NA NA 0.0381 0.0183 0.984418572580081 0.917609158056322 0 163 0.0203476482617587 0.39714
chr4 9580001 chr4 9585000 1477 0.00464764303626863 0.1899 0.2809 0.993258144020142 0.953782929834585 3 1199 0.00874475816093831 0.432543
chr4 9590001 NA NA NA NA 0.1224 0.1692 0.997294435098874 0.862615387792471 3 712 0.029902962206333 0.460946
chr4 9600001 chr4 9605000 1485 0.00165713074803984 0.441 0.312 0.99981096236126 0.964087808303102 4 980 0.017601208315494 0.488849
chr4 960001 chr4 965000 1833 0.0015854122237101 0.2077 0.0696 0.995338819703036 0.96708909555245 1 1745 0.026769247944033 0.443944
chr4 9610001 chr4 9615000 1005 0.00148209998956268 0.1433 0.0664 0.996927102209399 0.959675365351653 4 625 0.0288261871461871 0.456246
chr4 9620001 chr4 9625000 1519 0.00175155106030682 0.0555 0.3913 0.996742417432141 0.966214867385782 4 1364 0.019494801386297 0.455146
chr4 9630001 chr4 9635000 1882 0.00119842962563473 0.0954 0.196 0.975538640773311 0.956501985943512 3 1828 0.0230338361492628 0.372037
chr4 9640001 chr4 9645000 1728 0.00242003367003367 0.1455 0.2448 0.989526598584852 0.959675365351653 3 1519 0.029894069064576 0.415642
chr4 9650001 NA NA NA NA 0.0646 0.1449 0.987962528326673 0.96138940325323 2 435 0.0213427377220481 0.408941
chr4 9660001 NA NA NA NA NA NA NA NA NA 655 0.0133959551898483 NA
chr4 9680001 NA NA NA NA NA NA NA NA NA 1162 0.0228263704167319 NA
chr4 9690001 chr4 9695000 1060 0.00508576329331046 0.0489 0.1756 0.981642382784346 0.956219754803092 4 678 0.0377477365309224 0.389439
chr4 9700001 chr4 9705000 1148 0.00242562315733047 0.1026 0.2307 0.986438827411086 0.958388116003882 3 1029 0.020435897112282 0.408041
chr4 970001 NA NA NA NA NA NA NA NA NA 856 0.0160011328235627 NA
chr4 9710001 NA NA NA NA NA NA NA NA NA 1640 0.0350968442126979 NA
chr4 9720001 chr4 9725000 1335 0.00435818862785155 0.2103 0.1812 0.993373025525093 0.956660310729602 2 893 0.0152227764769758 0.433143
chr4 9730001 NA NA NA NA 0.2246 0.0733 0.990976179811758 0.961072753681051 2 332 0.0181505241746206 0.424942
chr4 9740001 NA NA NA NA NA NA NA NA NA 635 0.0391038052061674 NA
chr4 9750001 chr4 9755000 2298 0.0025995037744385 0.0155 0.1506 0.992661042336323 0.95159391757474 2 1955 0.0317289615755089 0.429743
chr4 9760001 NA NA NA NA NA NA NA NA NA 1319 0.0286432041549555 NA
chr4 9770001 chr4 9775000 1529 0.00413619517609053 0.1282 0.0609 0.981148449351896 0.959730434842467 4 1107 0.0226930552133804 0.387539
chr4 9780001 chr4 9785000 1612 0.00368477676169984 0.0488 0.1774 0.985144454200156 0.96090754520861 4 734 0.0136074642886632 0.40154
chr4 9790001 NA NA NA NA 0 0 0.999289779405265 0.958648359655182 0 NA NA 0.348035
chr4 9800001 NA NA NA NA 0 0 0.911596205521549 NA 0 NA NA 0.001
chr4 980001 chr4 985000 2409 0.000889438498404873 0.1098 0.1297 0.989122048235386 0.957266075128553 2 1354 0.0282155067974861 0.413641
chr4 9810001 NA NA NA NA 0 0 0.998747819511902 0.955579571972383 0 NA NA 0.484248
chr4 9820001 NA NA NA NA 0 0 0.993014836059514 0.955503851422514 0 NA NA 0.460946
chr4 9830001 NA NA NA NA NA NA NA NA NA 921 0.0278814200638305 NA
chr4 9860001 NA NA NA NA 0.0619 0.0569 0.996626422117351 0.865178339894858 0 NA NA 0.126313
chr4 9870001 NA NA NA NA 0.1034 0.0178 0.979988196443815 0.941612572364753 1 NA NA 0.384338
chr4 9880001 NA NA NA NA 0.0722 0.0569 0.998715771854654 0.960618430381838 0 NA NA 0.481848
chr4 9890001 NA NA NA NA 0 0 0.985546905172165 0.942473033158717 0 NA NA 0.40294
chr4 9900001 NA NA NA NA 0.0552 0.1138 0.997451136759315 0.831934797722877 2 NA NA 0.462846
chr4 990001 NA NA NA NA 0 0 0.997590597650208 0.843754087188771 0 NA NA 0.488749
chr4 9910001 chr4 9915000 1243 0.00283283356493332 0.0766 0.1036 0.983133103260911 0.867826338360719 0 722 0.0656006043817678 0.393739
chr4 9920001 chr4 9925000 2659 0.00102681573159196 0.2229 0.1622 0.997389500471248 0.964163528852971 3 2265 0.0351572489320834 0.458146
chr4 9930001 chr4 9935000 3289 0.00176883013611503 0.1087 0.1062 0.97867710533877 0.957279842501256 3 2631 0.0352558628499335 0.379838
chr4 9940001 NA NA NA NA NA NA NA NA NA 1231 0.0330865046137183 NA
chr4 9950001 chr4 9955000 1293 0.00127493027725046 0.095 0.1055 0.954656732950291 0.933868425219073 3 683 0.0327343715337859 0.325033
chr4 9960001 chr4 9965000 1060 0.00316752429959977 0.0962 0.1442 0.968548299881837 0.949453091119356 3 748 0.0189827997314628 0.354935
chr4 9970001 NA NA NA NA NA NA NA NA NA 1248 0.0280062552298129 NA
chr4 9980001 chr4 9985000 1098 0.00364341184013315 0 0 0.955877033247595 0.942335359431683 0 350 0.026978354978355 0.327133
chr4 9990001 NA NA NA NA 0 0.0919 0.980255325244182 0.848985688816075 0 NA NA 0.386239
chr5 1 chr5 5000 1706 0.000682084621123306 0.0281 0.0128 0.975226277839073 0.948929930956626 0 113 0 0.370637
chr5 10000001 chr5 10005000 1011 0.00376165212960465 3e-04 0.0262 0.966774148001909 0.947346683095731 0 738 0.0390868616478373 0.349935
chr5 1000001 chr5 1005000 1690 0.00155280616819078 0.0094 0.1541 0.982392931494541 0.959035182520944 4 1254 0.0375525590836596 0.393239
chr5 100001 NA NA NA NA NA NA NA NA NA 2066 0.025304076368936 NA
chr5 10001 chr5 15000 1915 0.00106812247804415 0.1109 0.16 0.985839642387266 0.960900661522258 4 1442 0.0244557222712563 0.40214
chr5 10010001 chr5 10015000 1073 0.00358079323596565 0.0471 0.0485 0.980432864791574 0.954216602074743 0 913 0.0269325234823592 0.384438
chr5 10020001 chr5 10025000 1139 0.00276159310399873 0.1134 0.121 0.99078994419227 0.961726703884464 0 1107 0.0242048827414681 0.421242
chr5 10030001 chr5 10035000 1431 0.00176820617072189 0.088 0.0422 0.974412031354084 0.955923756289968 0 1193 0.0333012195962741 0.367737
chr5 10040001 NA NA NA NA 0.0581 0 0.970671447094306 0.951077641098361 0 862 0.0354355621176967 0.359336
chr5 10050001 NA NA NA NA 0.2504 0.047 0.99534508853325 0.962979534800476 2 472 0.0237762766894123 0.444644
chr5 10060001 chr5 10065000 1182 0.00198194360630909 0 0 0.971931073437448 0.953349257594427 0 771 0.0381045025013897 0.361436
chr5 10070001 NA NA NA NA NA NA NA NA NA 1283 0.0176555193312793 NA
chr5 10080001 NA NA NA NA 0.0924 0 0.960299002924444 0.943106332303075 0 NA NA 0.337234
chr5 10090001 NA NA NA NA 0.045 0.0376 0.997729137415928 0.872087340212431 0 139 0.0078482668410726 0.473347
chr5 10100001 chr5 10105000 1891 0.00359758344951364 0.2074 0.0791 0.993271664189834 0.964783060624626 1 1415 0.0303626879598611 0.432043
chr5 1010001 NA NA NA NA 0 0.0927 0.986317996838947 0.956047662644299 0 NA NA 0.407241
chr5 10110001 chr5 10115000 1294 0.00186408130766709 0.084 0.0206 0.992455790312477 0.870896462473584 0 1084 0.0326708039807671 0.428043
chr5 10120001 NA NA NA NA 0.1471 0.1667 0.9844791951024 0.959716667469763 2 NA NA 0.39724
